Year,site_name,launch_site,Longitude,Latitude,Category,Result,Count
1964,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Test,Success,2
1964,"Johnston Island SLBM Launch Area, Western Test Range, Pacific Ocean",WTR-JI,-120,35,Military,Failure,1
1964,"Johnston Island SLBM Launch Area, Western Test Range, Pacific Ocean",WTR-JI,-120,35,Military,Success,4
1965,Aberporth Range,ABER,-4.5548,52.1379,Atmosphere,Success,2
1965,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Failure,3
1965,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,9
1965,"USNS Wheeling, 1965 Hydra-Iris SAA expedition",AOR5,-27.42,-56.53,Suborbital,Failure,1
1965,"USNS Wheeling, 1965 Hydra-Iris SAA expedition",AOR5,-27.42,-56.53,Suborbital,Success,1
1965,"Ascension Island, Atlantic Ocean",ASC,-14.4142,-7.9762,Suborbital,Success,2
1965,"Ascension Island, Atlantic Ocean",ASC,-14.4142,-7.9762,Suborbital,Unknown,2
1965,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Success,1
1965,"Barbados, Windward Islands",BARB,-59.483,13.067,Suborbital,Failure,5
1965,"Barbados, Windward Islands",BARB,-59.483,13.067,Suborbital,Success,77
1965,"White Sea Launch Area, Beloye More, Archangel'sk Oblast'",BELA,38,65.5,Military,Success,2
1965,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Military,Success,5
1965,"Carnarvon north site, Western Australia",CARN2,113.25,-24.1,Suborbital,Success,8
1965,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Deep Space,Success,4
1965,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Failure,1
1965,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,11
1965,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Failure,4
1965,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,19
1965,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Reentry,Failure,1
1965,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Reentry,Success,4
1965,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Failure,1
1965,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Success,28
1965,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Unknown,21
1965,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Test,Success,3
1965,"Centre d'Essais de Landes, Biscarosse, Landes, France",CEL,-1.25,44.45,Suborbital,Success,1
1965,Centro de Ensayo y Lanzamiento de Proyectiles Autopropulsados,CELPA,-66.317,-30.13,Suborbital,Success,6
1965,"Centre d'Essais et de Recherches d'Engins Speciaux, Ile du Levant, Var",CERES,6.47,43.05,Military,Failure,1
1965,"Centre d'Essais et de Recherches d'Engins Speciaux, Ile du Levant, Var",CERES,6.47,43.05,Military,Success,2
1965,"Centre d'Essais et de Recherches d'Engins Speciaux, Ile du Levant, Var",CERES,6.47,43.05,Suborbital,Failure,2
1965,"Centre d'Essais et de Recherches d'Engins Speciaux, Ile du Levant, Var",CERES,6.47,43.05,Suborbital,Success,5
1965,Chernoye More (Black Sea) submarine test launch area,CHM,34,44,Military,Success,2
1965,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Success,3
1965,"Coronie, Surinam",CORO,-56.3,5.85,Suborbital,Success,4
1965,"Edwards AFB, California",EAFB,-117.8,34.9,Suborbital Human Crew,Failure,17
1965,"Edwards AFB, California",EAFB,-117.8,34.9,Suborbital Human Crew,Success,34
1965,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Atmosphere,Success,1
1965,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Suborbital,Failure,4
1965,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Suborbital,Success,42
1965,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Suborbital,Unknown,10
1965,Ellsworth AFB,ELLS,-103.104,44.145,Military,Success,1
1965,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,24
1965,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Failure,10
1965,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Success,156
1965,"Fort Wingate Depot Activity, New Mexico",FW,-108.6,35.45,Military,Success,4
1965,"Ft Wainwright, Alaska",FWAK,-147.633,64.83,Suborbital,Success,2
1965,"Gilson Butte, Utah",GILB,-110.58,38.59,Military,Failure,3
1965,"Gilson Butte, Utah",GILB,-110.58,38.59,Military,Success,6
1965,"Green River, Utah",GRLC,-110.13,38.97,Military,Failure,9
1965,"Green River, Utah",GRLC,-110.13,38.97,Military,Success,18
1965,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Failure,3
1965,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,37
1965,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Orbital,Failure,3
1965,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Orbital,Success,7
1965,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Success,39
1965,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,High Altitude,Success,4
1965,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Military,Failure,1
1965,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Military,Success,6
1965,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Orbital,Success,1
1965,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Suborbital,Failure,3
1965,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Suborbital,Success,15
1965,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Test,Success,2
1965,Johnston Island,JI,-169.5238,16.7374,Military,Success,1
1965,Johnston Island,JI,-169.5238,16.7374,Suborbital,Success,1
1965,Johnston Island,JI,-169.5238,16.7374,Test,Success,1
1965,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Military,Failure,1
1965,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Military,Success,4
1965,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Suborbital,Success,1
1965,"Cape Karikari, North Island, New Zealand",KARK,173.4053,-34.825,Suborbital,Success,7
1965,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Failure,1
1965,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Success,30
1965,"Kattakurgan missile base, Samarkand region",KATTAK,66.3,39.9,Military,Success,5
1965,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Failure,5
1965,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Success,13
1965,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Unknown,3
1965,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Military,Failure,1
1965,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Military,Success,9
1965,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Suborbital,Success,1
1965,"STASPRO, Pameungpeuk site, Cilauteurum, Lembe I, Garut, Jawa Barat",LAP,107.6917,-7.6689,Suborbital,Success,3
1965,"Leba (Ustka), Slupsk, Pomerania, Polska",LEBA,17.55,54.78,Suborbital,Success,6
1965,"Makat tactical missile base, Atyrau, Kazakstan",MAKAT,53.32,47.65,Military,Success,3
1965,"Base Aerea Teniente Benjamin Matienzo, Nunatak Larsen, Antarctica",MATZ,-60.07,-64.96,Suborbital,Success,3
1965,"Niijima, Nippon",NIIJ,139.27,34.33,Suborbital,Success,9
1965,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Deep Space,Success,7
1965,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Failure,14
1965,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Pad Explosion,1
1965,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Success,53
1965,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Failure,4
1965,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Success,33
1965,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Military,Success,5
1965,Novosysoyevka missile base,NOVOSY,133.36,44.24,Military,Success,1
1965,"Ostrov Kheysa, Zemlya Frantsa-Iosifa",OK,58.05,80.45,Suborbital,Success,51
1965,"Omsk missile base, Russia",OMSK,73.635,55.16,Military,Failure,1
1965,"Point Barrow, Alaska",PBA,-156.78,71.03,Suborbital,Success,12
1965,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Suborbital,Failure,2
1965,"SLBM Launch Area, Western Test Range, Pacific Ocean",PM?,-120,35,Suborbital,Success,1
1965,Hydra Launch Site 2,POR1,-120,30,Suborbital,Success,1
1965,1965 Croatan MRF Expedition LP1,POR11,-79.38,37.78,Suborbital,Success,73
1965,1965 Voyekov expedition,POR15,156.0358,40.0514,Suborbital,Success,35
1965,1965 Shokalskiy expedition,POR16,131.7686,41.8017,Suborbital,Success,36
1965,"Rutaki, Rarotonga, Cook Islands, Pacific Ocean",RARO,-159.8,-21.26,Suborbital,Success,5
1965,"Reggane, Algerie",REG,0.28,26.72,Suborbital,Success,1
1965,"Salto di Quirra (San Lorenzo), Perdas de Fogu, Sardegna",SDQ,9.43,39.6,Suborbital,Failure,1
1965,"Salto di Quirra (San Lorenzo), Perdas de Fogu, Sardegna",SDQ,9.43,39.6,Suborbital,Success,7
1965,"San Nicolas Island, Pacific Missile Range, California",SNI,-119.5,33.25,Military,Success,2
1965,"San Nicolas Island, Pacific Missile Range, California",SNI,-119.5,33.25,Military,Unknown,3
1965,"San Nicolas Island, Pacific Missile Range, California",SNI,-119.5,33.25,Suborbital,Failure,5
1965,"San Nicolas Island, Pacific Missile Range, California",SNI,-119.5,33.25,Suborbital,Success,2
1965,"Sonmiani Range, Sonmiani Beach, Baluchistan, Pakistan",SOM,66.75,25.2,Suborbital,Success,7
1965,"Royal Artillery Guided Weapons Range, South Uist, Hebrides",SUIST,-7.33,57.33,Military,Success,3
1965,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Success,17
1965,"Teykovo Missile Base, Russia",TEYK,40.44,56.7,Military,Success,1
1965,"Tonopah Test Range, Nevada",TTR,-116.75,37.75,Suborbital,Failure,1
1965,"Tonopah Test Range, Nevada",TTR,-116.75,37.75,Suborbital,Success,4
1965,"Vandenberg AFB, California",V,-120.62,34.75,Military,Failure,2
1965,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,58
1965,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Failure,3
1965,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,19
1965,"Vandenberg AFB, California",V,-120.62,34.75,Reentry,Success,1
1965,"Vik, Myrdalsandir, Island",VIK,-19,63.42,Suborbital,Success,2
1965,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Failure,1
1965,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,17
1965,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Atmosphere,Success,25
1965,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,High Altitude,Success,2
1965,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Orbital,Success,3
1965,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Failure,2
1965,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,102
1965,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Atmosphere,Failure,1
1965,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Atmosphere,Success,2
1965,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Military,Success,3
1965,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Failure,3
1965,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Success,33
1965,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Test,Success,1
1965,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Failure,3
1965,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Success,55
1965,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Unknown,14
1965,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Failure,4
1965,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,91
1965,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Unknown,3
1965,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Test,Failure,1
1965,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Test,Success,1
1965,"Johnston Island SLBM Launch Area, Western Test Range, Pacific Ocean",WTR-JI,-120,35,Military,Success,1
1965,"Yurya missile site, Russia",YURYA,49.44,59.17,Military,Success,1
1966,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Failure,2
1966,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,10
1966,Antigua Air Force Station,ANT,-61.7752,17.1371,Suborbital,Success,14
1966,Antigua Air Force Station,ANT,-61.7752,17.1371,Suborbital,Unknown,1
1966,"Ship Sierra point, Feb 1966 [Unknown USN vessel maybe Range Rec.]",AOR40,-63.5,26.6,Suborbital,Success,1
1966,"Ascension Island, Atlantic Ocean",ASC,-14.4142,-7.9762,Suborbital,Failure,1
1966,"Ascension Island, Atlantic Ocean",ASC,-14.4142,-7.9762,Suborbital,Success,48
1966,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Success,5
1966,"Barbados, Windward Islands",BARB,-59.483,13.067,Suborbital,Success,47
1966,"NASA Bermuda, Kindley AFB, Coopers Island, Bermuda",BERM,-64.6566,32.3483,Suborbital,Success,10
1966,"Barents Launch Area, Barentsovo More, Murmansk Oblast'  (Os. Kildin)",BLA,34.2,69.5,Military,Success,1
1966,"Black Mesa, Blanding, Utah",BLAN,-109.29,37.37,Military,Success,7
1966,"Cassino, Rio Grande Do Sul, Brasil",CASS,-52.1689,-32.1927,Suborbital,Success,24
1966,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Deep Space,Success,7
1966,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Failure,1
1966,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,4
1966,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Failure,2
1966,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,22
1966,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Failure,1
1966,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Success,55
1966,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Unknown,12
1966,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Test,Success,2
1966,"Centre d'Essais de Landes, Biscarosse, Landes, France",CEL,-1.25,44.45,Military,Success,1
1966,"Centre d'Essais de Landes, Biscarosse, Landes, France",CEL,-1.25,44.45,Military,Unknown,2
1966,Centro de Ensayo y Lanzamiento de Proyectiles Autopropulsados,CELPA,-66.317,-30.13,Suborbital,Success,14
1966,Centro de Ensayo y Lanzamiento de Proyectiles Autopropulsados,CELPA,-66.317,-30.13,Suborbital,Unknown,5
1966,"Centre d'Essais et de Recherches d'Engins Speciaux, Ile du Levant, Var",CERES,6.47,43.05,Military,Failure,1
1966,"Centre d'Essais et de Recherches d'Engins Speciaux, Ile du Levant, Var",CERES,6.47,43.05,Military,Success,3
1966,"Centre d'Essais et de Recherches d'Engins Speciaux, Ile du Levant, Var",CERES,6.47,43.05,Military,Unknown,1
1966,"Centre d'Essais et de Recherches d'Engins Speciaux, Ile du Levant, Var",CERES,6.47,43.05,Suborbital,Success,1
1966,"Las Palmas, Chaco, Argentina",CHAC,-58.75,-27.13,Suborbital,Success,2
1966,Chernoye More (Black Sea) submarine test launch area,CHM,34,44,Military,Success,6
1966,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Success,26
1966,"Dbayeh launch site, LRS",DBAY,35.6,33.93,Suborbital,Success,2
1966,"Edwards AFB, California",EAFB,-117.8,34.9,Suborbital Human Crew,Failure,21
1966,"Edwards AFB, California",EAFB,-117.8,34.9,Suborbital Human Crew,Success,18
1966,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Suborbital,Failure,1
1966,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Suborbital,Success,18
1966,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Suborbital,Unknown,3
1966,"Estacion de sondeos atmosfericos de El Arenosillo, Huelva, Espana",ELAR,-6.7417,37.0958,Suborbital,Failure,1
1966,"Estacion de sondeos atmosfericos de El Arenosillo, Huelva, Espana",ELAR,-6.7417,37.0958,Suborbital,Success,3
1966,"Estacion de sondeos atmosfericos de El Arenosillo, Huelva, Espana",ELAR,-6.7417,37.0958,Suborbital,Unknown,10
1966,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,3
1966,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Failure,1
1966,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,2
1966,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Unknown,36
1966,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Failure,3
1966,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Success,172
1966,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Success,3
1966,"Fort Wingate Depot Activity, New Mexico",FW,-108.6,35.45,Military,Failure,2
1966,"Fort Wingate Depot Activity, New Mexico",FW,-108.6,35.45,Military,Success,11
1966,"Gilson Butte, Utah",GILB,-110.58,38.59,Military,Failure,1
1966,"Gilson Butte, Utah",GILB,-110.58,38.59,Military,Success,7
1966,"Green River, Utah",GRLC,-110.13,38.97,Military,Failure,1
1966,"Green River, Utah",GRLC,-110.13,38.97,Military,Success,27
1966,"Green River, Utah",GRLC,-110.13,38.97,Suborbital,Success,5
1966,"Fort Greely, Alaska",GRLY,-146,64,Suborbital,Failure,1
1966,"Fort Greely, Alaska",GRLY,-146,64,Suborbital,Success,55
1966,"Grand Turk Auxiliary AFB, Grand Turk Island",GTI,-71.142,21.444,Suborbital,Success,5
1966,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Failure,9
1966,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,30
1966,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Orbital,Failure,1
1966,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Orbital,Success,7
1966,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Success,23
1966,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,High Altitude,Success,1
1966,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Military,Failure,1
1966,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Military,Success,11
1966,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Orbital,Success,1
1966,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Suborbital,Failure,2
1966,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Suborbital,Success,18
1966,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Suborbital,Unknown,3
1966,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Test,Failure,1
1966,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Test,Success,1
1966,Johnston Island,JI,-169.5238,16.7374,Military,Success,3
1966,Johnston Island,JI,-169.5238,16.7374,Suborbital,Success,3
1966,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Military,Failure,1
1966,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Military,Success,9
1966,"Nissaki-Karystos, Evvoia, Hellas",KARY,24.42,38.01,Suborbital,Failure,2
1966,"Nissaki-Karystos, Evvoia, Hellas",KARY,24.42,38.01,Suborbital,Success,7
1966,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Atmosphere,Success,1
1966,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,High Altitude,Success,2
1966,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Orbital,Failure,2
1966,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Success,16
1966,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Unknown,13
