Year,launch_site,Longitude,Latitude,Category,Result,Count
1986,CEL,-1.25,44.45,Military,Success,2
1986,CHAN,86.6,21.3,Suborbital,Success,54
1986,CLBI,-35.383,-5.866,Suborbital,Success,1
1986,CSG,-52.7517,5.2333,Orbital,Failure,1
1986,CSG,-52.7517,5.2333,Orbital,Success,2
1986,DERZH,66.1,51.3,Military,Success,1
1986,EAFB,-117.8,34.9,Test,Success,2
1986,ESR,21.107,67.894,Suborbital,Success,13
1986,ETR,-79,28.5,Military,Success,20
1986,FTB,-106.65,31.8,Military,Success,3
1986,FTB,-106.65,31.8,Military,Unknown,4
1986,GTsP-4,45.8,48.5,Military,Success,12
1986,GTsP-4,45.8,48.5,Military,Unknown,11
1986,GTsP-4,45.8,48.5,Suborbital,Unknown,75
1986,GTsP-4,45.8,48.5,Test,Success,1
1986,JQ,100.31,41.31,Orbital,Success,1
1986,KASC,131.079,31.25,Suborbital,Success,4
1986,KASC,131.079,31.25,Suborbital,Unknown,1
1986,KAU,-159.777,22.058,Suborbital,Success,13
1986,KMR,167.72,8.9917,Suborbital,Success,15
1986,KRAS,92.29,56.23,Military,Success,1
1986,KSC,-80.6041,28.6083,Orbital,Failure,1
1986,KSC,-80.6041,28.6083,Orbital,Success,1
1986,MLD,45.85,-67.66,Suborbital,Unknown,54
1986,NIIP-5,63,46,Military,Failure,3
1986,NIIP-5,63,46,Military,Success,6
1986,NIIP-5,63,46,Orbital,Failure,2
1986,NIIP-5,63,46,Orbital,Success,35
1986,NIIP-53,40.5,62.9,Military,Failure,1
1986,NIIP-53,40.5,62.9,Military,Success,16
1986,NIIP-53,40.5,62.9,Orbital,Failure,2
1986,NIIP-53,40.5,62.9,Orbital,Success,55
1986,NPOLE,0,90,Military,Success,1
1986,OK,58.05,80.45,Suborbital,Unknown,66
1986,PF,-147.467,65.117,Suborbital,Success,9
1986,PM,-119.12,34.12,Suborbital,Success,31
1986,PRIM,-110.05,54.75,Suborbital,Success,7
1986,RYO,141.83,39.03,Suborbital,Success,36
1986,SHAR,80.303,13.621,Suborbital,Success,55
1986,SHAR,80.303,13.621,Suborbital,Unknown,6
1986,SHEM,174.08,52.72,Suborbital,Success,5
1986,TERLS,76.87,8.53,Suborbital,Failure,1
1986,TERLS,76.87,8.53,Suborbital,Success,8
1986,TERLS,76.87,8.53,Suborbital,Unknown,61
1986,TNSC,130.97,30.4,Orbital,Success,2
1986,TONGH,129.6666,40.85,Military,Success,1
1986,TRIP,13,32.5,Military,Success,2
1986,TTR,-116.75,37.75,Atmosphere,Success,1
1986,V,-120.62,34.75,Military,Failure,1
1986,V,-120.62,34.75,Military,Success,12
1986,VS,-120.61,34.63,Orbital,Failure,1
1986,VS,-120.61,34.63,Orbital,Success,3
1986,WI,-75.48,37.83,Suborbital,Success,19
1986,WS,-106.53,32.4,Military,Success,1
1986,WS,-106.53,32.4,Suborbital,Failure,2
1986,WS,-106.53,32.4,Suborbital,Success,14
1986,XSC,102.0291,28.2472,Orbital,Success,1
1987,AND,16.0207,69.2943,Suborbital,Failure,2
1987,AND,16.0207,69.2943,Suborbital,Success,85
1987,AND,16.0207,69.2943,Suborbital,Unknown,6
1987,ANT,-61.7752,17.1371,Suborbital,Success,9
1987,ASC,-14.4142,-7.9762,Suborbital,Success,37
1987,BALKH,72.87,46.38,Military,Success,7
1987,BERSH,56.306,57.692,Military,Success,1
1987,BLA?,-109.29,37.37,Military,Success,1
1987,CC,-80.54,28.46,Military,Success,16
1987,CC,-80.54,28.46,Orbital,Failure,1
1987,CC,-80.54,28.46,Orbital,Success,3
1987,CCA,-80.54,28.46,Military,Success,8
1987,CCA,-80.54,28.46,Suborbital,Success,75
1987,CEL,-1.25,44.45,Military,Success,1
1987,CHAN,86.6,21.3,Suborbital,Success,52
1987,CLBI,-35.383,-5.866,Suborbital,Failure,1
1987,CSG,-52.7517,5.2333,Orbital,Success,2
1987,DROV,113,51.5,Military,Success,1
1987,ESR,21.107,67.894,Suborbital,Failure,2
1987,ESR,21.107,67.894,Suborbital,Success,4
1987,ETR,-79,28.5,Military,Failure,1
1987,ETR,-79,28.5,Military,Success,18
1987,FTB,-106.65,31.8,Military,Success,5
1987,FTB,-106.65,31.8,Military,Unknown,7
1987,GTsP-4,45.8,48.5,Military,Success,6
1987,GTsP-4,45.8,48.5,Military,Unknown,27
1987,GTsP-4,45.8,48.5,Orbital,Success,1
1987,GTsP-4,45.8,48.5,Suborbital,Unknown,81
1987,GTsP-4,45.8,48.5,Test,Success,1
1987,IRAQ-A,47.1,31.8,Military,Failure,3
1987,IRAQ-A,47.1,31.8,Military,Success,4
1987,JQ,100.31,41.31,Orbital,Success,2
1987,KANSK,95.7,56.2,Military,Success,2
1987,KART,60.6,52.9,Military,Success,1
1987,KASC,131.079,31.25,Orbital,Success,1
1987,KASC,131.079,31.25,Suborbital,Success,5
1987,KAU,-159.777,22.058,Suborbital,Success,10
1987,KMR,167.72,8.9917,Suborbital,Success,18
1987,KOSTR,41.38,57.67,Military,Success,2
1987,LAP,107.6917,-7.6689,Suborbital,Success,1
1987,MLD,45.85,-67.66,Suborbital,Unknown,59
1987,NIIP-5,63,46,Military,Failure,3
1987,NIIP-5,63,46,Military,Success,15
1987,NIIP-5,63,46,Military,Unknown,2
1987,NIIP-5,63,46,Orbital,Failure,3
1987,NIIP-5,63,46,Orbital,Success,45
1987,NIIP-53,40.5,62.9,Military,Failure,2
1987,NIIP-53,40.5,62.9,Military,Success,16
1987,NIIP-53,40.5,62.9,Orbital,Failure,1
1987,NIIP-53,40.5,62.9,Orbital,Success,47
1987,NPOLE,0,90,Military,Failure,3
1987,NPOLE,0,90,Military,Success,1
1987,OK,58.05,80.45,Suborbital,Unknown,96
1987,PALB,34.7,31.9,Military,Success,1
1987,PF,-147.467,65.117,Suborbital,Failure,1
1987,PF,-147.467,65.117,Suborbital,Success,1
1987,PM,-119.12,34.12,Suborbital,Success,21
1987,PRIM,-110.05,54.75,Suborbital,Success,2
1987,RYO,141.83,39.03,Suborbital,Success,35
1987,SHAR,80.303,13.621,Orbital,Failure,1
1987,SHAR,80.303,13.621,Suborbital,Success,3
1987,SHAR,80.303,13.621,Suborbital,Unknown,2
1987,SHEM,174.08,52.72,Suborbital,Success,1
1987,SSG,-50.597,67.023,Suborbital,Success,10
1987,TATS,45.57,51.67,Military,Failure,1
1987,TATS,45.57,51.67,Military,Success,1
1987,TERLS,76.87,8.53,Suborbital,Success,15
1987,TERLS,76.87,8.53,Suborbital,Unknown,44
1987,TEYK,40.44,56.7,Military,Success,3
1987,TNSC,130.97,30.4,Orbital,Success,2
1987,UZHUR,90.253,55.2075,Military,Success,1
1987,V,-120.62,34.75,Military,Failure,4
1987,V,-120.62,34.75,Military,Success,11
1987,VS,-120.61,34.63,Orbital,Success,5
1987,WI,-75.48,37.83,Suborbital,Success,22
1987,WOO,136.5,-30.925,Suborbital,Success,4
1987,WS,-106.53,32.4,Atmosphere,Success,5
1987,WS,-106.53,32.4,Military,Success,1
1987,WS,-106.53,32.4,Suborbital,Success,8
1988,AMAR,47.15,31.83,Military,Success,6
1988,AND,16.0207,69.2943,Suborbital,Success,14
1988,ANT,-61.7752,17.1371,Suborbital,Success,1
1988,ASC,-14.4142,-7.9762,Suborbital,Success,8
1988,BALKH,72.87,46.38,Military,Success,5
1988,BELA,38,65.5,Military,Success,1
1988,CC,-80.54,28.46,Military,Success,12
1988,CC,-80.54,28.46,Orbital,Success,2
1988,CCA,-80.54,28.46,Military,Failure,3
1988,CCA,-80.54,28.46,Military,Success,6
1988,CCA,-80.54,28.46,Suborbital,Success,15
1988,CEL,-1.25,44.45,Military,Success,1
1988,CHAN,86.6,21.3,Suborbital,Success,49
1988,CLBI,-35.383,-5.866,Suborbital,Success,1
1988,CSG,-52.7517,5.2333,Orbital,Success,7
1988,DERZH,66.1,51.3,Military,Success,2
1988,DROV,113,51.5,Military,Success,35
1988,ESR,21.107,67.894,Suborbital,Success,8
1988,ETR,-79,28.5,Military,Failure,1
1988,ETR,-79,28.5,Military,Success,4
1988,ETR,-79,28.5,Military,Unknown,5
1988,FTB,-106.65,31.8,Military,Success,3
1988,FTB,-106.65,31.8,Military,Unknown,7
1988,GTsP-4,45.8,48.5,Military,Success,4
1988,GTsP-4,45.8,48.5,Military,Unknown,29
1988,GTsP-4,45.8,48.5,Suborbital,Success,7
1988,GTsP-4,45.8,48.5,Suborbital,Unknown,102
1988,GTsP-4,45.8,48.5,Test,Success,1
1988,HAI,109.1193,19.529,Suborbital,Success,4
1988,IQTA,42.41,36.28,Military,Success,4
1988,IRAQ-A,47.1,31.8,Military,Success,1
1988,JQ,100.31,41.31,Orbital,Success,1
1988,KANSK,95.7,56.2,Military,Failure,1
1988,KANSK,95.7,56.2,Military,Success,32
1988,KASC,131.079,31.25,Suborbital,Success,3
1988,KASC,131.079,31.25,Test,Failure,1
1988,KAU,-159.777,22.058,Suborbital,Success,13
1988,KMR,167.72,8.9917,Suborbital,Failure,1
1988,KMR,167.72,8.9917,Suborbital,Success,12
1988,KSC,-80.6041,28.6083,Orbital,Success,2
1988,MLD,45.85,-67.66,Suborbital,Unknown,63
1988,NIIP-5,63,46,Deep Space,Success,2
1988,NIIP-5,63,46,Military,Failure,2
1988,NIIP-5,63,46,Military,Success,9
1988,NIIP-5,63,46,Orbital,Failure,4
1988,NIIP-5,63,46,Orbital,Success,40
1988,NIIP-53,40.5,62.9,Military,Success,11
1988,NIIP-53,40.5,62.9,Orbital,Failure,1
1988,NIIP-53,40.5,62.9,Orbital,Success,47
1988,NWSLA,5,70,Military,Failure,1
1988,OK,58.05,80.45,Suborbital,Unknown,95
1988,OMLA,148,57,Military,Success,1
1988,PALB,34.7,31.9,Military,Success,1
1988,PALB,34.7,31.9,Orbital,Success,1
1988,PF,-147.467,65.117,Suborbital,Success,4
1988,PM,-119.12,34.12,Suborbital,Success,28
1988,RYO,141.83,39.03,Suborbital,Success,36
1988,SHAR,80.303,13.621,Military,Success,1
1988,SHAR,80.303,13.621,Orbital,Failure,1
1988,SHAR,80.303,13.621,Suborbital,Success,2
1988,SHAR,80.303,13.621,Suborbital,Unknown,9
1988,SHEM,174.08,52.72,Suborbital,Success,1
1988,SMLC,40.2134,-2.9408,Orbital,Success,1
1988,TERLS,76.87,8.53,Suborbital,Success,46
1988,TERLS,76.87,8.53,Suborbital,Unknown,50
1988,TEYK,40.44,56.7,Military,Success,2
1988,TNSC,130.97,30.4,Orbital,Success,2
1988,TNSC,130.97,30.4,Suborbital,Success,1
1988,TTR,-116.75,37.75,Atmosphere,Success,1
1988,TYSC,112.6,37.5,Orbital,Success,1
1988,V,-120.62,34.75,Military,Success,6
1988,VS,-120.61,34.63,Orbital,Success,7
1988,WI,-75.48,37.83,Suborbital,Success,33
1988,WOO,136.5,-30.925,Suborbital,Success,3
1988,WS,-106.53,32.4,Suborbital,Success,11
1988,WTR,-120,35,Military,Unknown,1
1988,XSC,102.0291,28.2472,Orbital,Success,2
1988,YEL,123,35,Military,Success,1
1988,ZINGST,12.7,54.2,Suborbital,Failure,1
1988,ZINGST,12.7,54.2,Suborbital,Success,5
1989,ANBAR,43.56,33.37,Military,Failure,1
1989,AND,16.0207,69.2943,Suborbital,Success,1
1989,ANT,-61.7752,17.1371,Suborbital,Success,10
1989,ASC,-14.4142,-7.9762,Suborbital,Success,15
1989,BALKH,72.87,46.38,Military,Success,11
1989,BERSH,56.306,57.692,Military,Success,2
1989,BLA,34.2,69.5,Military,Success,7
1989,BLA?,-109.29,37.37,Military,Success,3
1989,CC,-80.54,28.46,Orbital,Success,11
1989,CCA,-80.54,28.46,Military,Success,2
1989,CCA,-80.54,28.46,Suborbital,Success,76
1989,CEL,-1.25,44.45,Military,Success,3
1989,CEL,-1.25,44.45,Suborbital,Success,1
1989,CHAN,86.6,21.3,Military,Success,1
1989,CHAN,86.6,21.3,Suborbital,Success,46
1989,CLBI,-35.383,-5.866,Suborbital,Success,2
1989,CSG,-52.7517,5.2333,Orbital,Success,7
1989,ESR,21.107,67.894,Suborbital,Success,10
1989,ETR,-79,28.5,Military,Failure,2
1989,ETR,-79,28.5,Military,Success,6
1989,ETR,-79,28.5,Military,Unknown,2
1989,FC,-93.8203,58.7343,Suborbital,Success,4
1989,GIK-5,63,46,Orbital,Failure,1
1989,GIK-5,63,46,Orbital,Success,28
1989,GTsP-4,45.8,48.5,Military,Success,4
1989,GTsP-4,45.8,48.5,Military,Unknown,20
1989,GTsP-4,45.8,48.5,Suborbital,Success,1
1989,GTsP-4,45.8,48.5,Suborbital,Unknown,70
1989,IQTA,42.41,36.28,Military,Success,3
1989,IRAQ-A,47.1,31.8,Military,Success,1
1989,KASC,131.079,31.25,Orbital,Success,1
1989,KASC,131.079,31.25,Suborbital,Success,3
1989,KAU,-159.777,22.058,Suborbital,Success,14
1989,KMR,167.72,8.9917,Suborbital,Success,8
1989,KSC,-80.6041,28.6083,Deep Space,Success,2
1989,KSC,-80.6041,28.6083,Orbital,Success,3
1989,MLD,45.85,-67.66,Suborbital,Unknown,67
1989,NAMFI,24.2,35.6,Military,Success,1
1989,NIIP-5,63,46,Military,Success,6
1989,NIIP-53,40.5,62.9,Military,Success,9
1989,NIIP-53,40.5,62.9,Orbital,Failure,1
1989,NIIP-53,40.5,62.9,Orbital,Success,45
1989,OK,58.05,80.45,Suborbital,Unknown,76
1989,OTB,20.32,-34.58,Military,Success,1
1989,PALB,34.7,31.9,Military,Success,1
1989,PF,-147.467,65.117,Suborbital,Success,3
1989,PM,-119.12,34.12,Suborbital,Success,40
1989,PRIM,-110.05,54.75,Suborbital,Success,6
1989,RYO,141.83,39.03,Suborbital,Success,34
1989,SAIN,110.14,44.89,Suborbital,Unknown,49
1989,SHAR,80.303,13.621,Military,Success,1
1989,SHAR,80.303,13.621,Suborbital,Success,8
1989,SHAR,80.303,13.621,Suborbital,Unknown,4
1989,SHEM,174.08,52.72,Suborbital,Success,1
1989,SNI,-119.5,33.25,Suborbital,Success,6
1989,SOM,66.75,25.2,Military,Success,2
1989,TERLS,76.87,8.53,Suborbital,Success,1
1989,TERLS,76.87,8.53,Suborbital,Unknown,43
1989,TNSC,130.97,30.4,Orbital,Success,1
1989,TNSC,130.97,30.4,Suborbital,Success,2
1989,V,-120.62,34.75,Military,Failure,2
1989,V,-120.62,34.75,Military,Success,8
1989,V,-120.62,34.75,Orbital,Success,1
1989,V,-120.62,34.75,Suborbital,Failure,1
1989,VS,-120.61,34.63,Orbital,Success,1
1989,WI,-75.48,37.83,Suborbital,Success,46
1989,WS,-106.53,32.4,Suborbital,Failure,2
1989,WS,-106.53,32.4,Suborbital,Success,10
1989,ZINGST,12.7,54.2,Suborbital,Success,13
1990,AKHT,27.9537,42.0846,Suborbital,Unknown,26
1990,ALCA,-44.3671,-2.317,Suborbital,Success,1
1990,AND,16.0207,69.2943,Suborbital,Failure,1
1990,AND,16.0207,69.2943,Suborbital,Success,87
1990,AND,16.0207,69.2943,Suborbital,Unknown,2
1990,ASC,-14.4142,-7.9762,Suborbital,Success,2
1990,BALKH,72.87,46.38,Suborbital,Unknown,28
1990,BERSH,56.306,57.692,Military,Success,1
1990,BLA,34.2,69.5,Military,Success,4
1990,CC,-80.54,28.46,Orbital,Success,17
1990,CC,-80.54,28.46,Suborbital,Success,1
1990,CCA,-80.54,28.46,Suborbital,Success,18
1990,CEL,-1.25,44.45,Suborbital,Success,45
1990,CHAN,86.6,21.3,Suborbital,Success,45
1990,COLDLK,-110,54,Suborbital,Success,18
1990,CSG,-52.7517,5.2333,Orbital,Failure,1
1990,CSG,-52.7517,5.2333,Orbital,Success,5
1990,EAFB,-117.8,34.9,Orbital,Success,1
1990,ELAR,-6.7417,37.0958,Suborbital,Failure,2
1990,ELAR,-6.7417,37.0958,Suborbital,Success,20
1990,ELAR,-6.7417,37.0958,Suborbital,Unknown,3
1990,ESR,21.107,67.894,Suborbital,Failure,1
1990,ESR,21.107,67.894,Suborbital,Success,20
1990,ETR,-79,28.5,Military,Success,12
1990,ETR,-79,28.5,Military,Unknown,4
1990,GIK-5,63,46,Military,Failure,1
1990,GIK-5,63,46,Military,Success,8
1990,GIK-5,63,46,Orbital,Failure,2
1990,GIK-5,63,46,Orbital,Success,27
1990,GIK-5,63,46,Test,Success,1
1990,GTsP-4,45.8,48.5,Military,Success,2
1990,GTsP-4,45.8,48.5,Military,Unknown,20
1990,GTsP-4,45.8,48.5,Suborbital,Unknown,37
1990,IQAN,42.26,32.03,Military,Success,1
1990,IQTA,42.41,36.28,Military,Success,1
1990,IQUQ,47.95,30.05,Military,Success,2
1990,IRAQ-A,47.1,31.8,Military,Success,10
1990,JHIM,45.3,34,Suborbital,Success,3
1990,JQ,100.31,41.31,Orbital,Success,1
1990,KASC,131.079,31.25,Deep Space,Success,1
1990,KASC,131.079,31.25,Suborbital,Success,14
1990,KAU,-159.777,22.058,Suborbital,Success,7
1990,KMR,167.72,8.9917,Suborbital,Success,10
1990,KSC,-80.6041,28.6083,Deep Space,Success,1
1990,KSC,-80.6041,28.6083,Orbital,Success,5
1990,MLD,45.85,-67.66,Suborbital,Unknown,27
1990,NEGEV,35,31,Military,Success,1
1990,NIIP-53,40.5,62.9,Military,Success,15
1990,NIIP-53,40.5,62.9,Orbital,Failure,3
1990,NIIP-53,40.5,62.9,Orbital,Success,47
1990,OK,58.05,80.45,Suborbital,Unknown,32
1990,OTB,20.32,-34.58,Military,Success,1
1990,PALB,34.7,31.9,Military,Failure,1
1990,PALB,34.7,31.9,Orbital,Success,1
1990,PF,-147.467,65.117,Suborbital,Success,7
1990,PM,-119.12,34.12,Suborbital,Success,10
1990,PRIM,-110.05,54.75,Suborbital,Success,1
1990,RYO,141.83,39.03,Suborbital,Success,37
1990,SAIN,110.14,44.89,Suborbital,Unknown,24
1990,SHAR,80.303,13.621,Suborbital,Success,5
1990,TERLS,76.87,8.53,Suborbital,Unknown,26
1990,TNSC,130.97,30.4,Orbital,Success,2
1990,TONGH,129.6666,40.85,Military,Failure,1
1990,TONGH,129.6666,40.85,Military,Success,1
1990,TYSC,112.6,37.5,Orbital,Success,1
1990,V,-120.62,34.75,Military,Success,10
1990,VS,-120.61,34.63,Orbital,Success,3
1990,WI,-75.48,37.83,Suborbital,Success,27
1990,WS,-106.53,32.4,Military,Success,1
1990,WS,-106.53,32.4,Suborbital,Failure,1
1990,WS,-106.53,32.4,Suborbital,Success,16
1990,XSC,102.0291,28.2472,Orbital,Success,3
1990,ZINGST,12.7,54.2,Suborbital,Success,24
1991,ALCA,-44.3671,-2.317,Suborbital,Success,1
1991,AND,16.0207,69.2943,Suborbital,Failure,1
1991,AND,16.0207,69.2943,Suborbital,Success,17
1991,AND,16.0207,69.2943,Suborbital,Unknown,8
1991,ANT,-61.7752,17.1371,Suborbital,Success,2
1991,ASC,-14.4142,-7.9762,Suborbital,Success,13
1991,BALKH,72.87,46.38,Military,Success,1
1991,BELA,38,65.5,Military,Failure,1
1991,BLA,34.2,69.5,Military,Success,17
1991,CC,-80.54,28.46,Orbital,Failure,1
1991,CC,-80.54,28.46,Orbital,Success,6
1991,CC,-80.54,28.46,Suborbital,Failure,2
1991,CC,-80.54,28.46,Suborbital,Success,1
1991,CCA,-80.54,28.46,Suborbital,Success,49
1991,CEL,-1.25,44.45,Military,Success,1
1991,CHIHA,126.685,38.623,Military,Success,1
1991,CSG,-52.7517,5.2333,Orbital,Success,8
1991,EAFB,-117.8,34.9,Orbital,Failure,1
1991,ELAR,-6.7417,37.0958,Suborbital,Failure,1
1991,ELAR,-6.7417,37.0958,Suborbital,Success,3
1991,ESR,21.107,67.894,Suborbital,Failure,2
1991,ESR,21.107,67.894,Suborbital,Success,29
1991,ETR,-79,28.5,Military,Success,11
1991,ETR,-79,28.5,Military,Unknown,5
1991,GIK-5,63,46,Military,Success,8
1991,GIK-5,63,46,Orbital,Failure,1
1991,GIK-5,63,46,Orbital,Success,22
1991,GIK-5,63,46,Test,Success,1
1991,GTsP-4,45.8,48.5,Military,Success,6
1991,GTsP-4,45.8,48.5,Military,Unknown,14
1991,GTsP-4,45.8,48.5,Suborbital,Success,1
1991,HAI,109.1193,19.529,Suborbital,Success,1
1991,IQUQ,47.95,30.05,Military,Success,41
1991,IRAQ-W,41,34,Military,Success,19
1991,IXC,-105.37,21.83,Suborbital,Success,1
1991,KASC,131.079,31.25,Orbital,Success,1
1991,KASC,131.079,31.25,Suborbital,Success,5
1991,KAU,-159.777,22.058,Suborbital,Success,20
1991,KMR,167.72,8.9917,Military,Success,1
1991,KMR,167.72,8.9917,Suborbital,Success,12
1991,KSC,-80.6041,28.6083,Orbital,Success,6
1991,NEGEV,35,31,Military,Success,1
1991,NIIP-53,40.5,62.9,Military,Success,6
1991,NIIP-53,40.5,62.9,Orbital,Failure,1
1991,NIIP-53,40.5,62.9,Orbital,Success,37
1991,PALB,34.7,31.9,Military,Failure,2
1991,PF,-147.467,65.117,Suborbital,Failure,1
1991,PF,-147.467,65.117,Suborbital,Success,2
1991,PM,-119.12,34.12,Suborbital,Success,13
1991,PRIM,-110.05,54.75,Suborbital,Success,11
1991,QOM,50.9,34.65,Military,Success,1
1991,RYO,141.83,39.03,Suborbital,Success,38
1991,SHAR,80.303,13.621,Military,Success,3
1991,SHAR,80.303,13.621,Suborbital,Failure,1
1991,SHAR,80.303,13.621,Suborbital,Success,1
1991,SHAR,80.303,13.621,Suborbital,Unknown,3
1991,TERLS,76.87,8.53,Suborbital,Unknown,21
1991,TNSC,130.97,30.4,Orbital,Success,1
1991,TNSC,130.97,30.4,Suborbital,Success,1
1991,V,-120.62,34.75,Military,Success,11
1991,VS,-120.61,34.63,Orbital,Success,5
1991,WI,-75.48,37.83,Suborbital,Success,28
1991,WS,-106.53,32.4,Military,Failure,1
1991,WS,-106.53,32.4,Suborbital,Success,12
1991,WTR,-120,35,Military,Unknown,2
1991,XSC,102.0291,28.2472,Orbital,Success,1
1992,ALCA,-44.3671,-2.317,Suborbital,Success,1
1992,AND,16.0207,69.2943,Suborbital,Success,2
1992,ANT,-61.7752,17.1371,Suborbital,Success,1
1992,ASC,-14.4142,-7.9762,Suborbital,Success,14
1992,BLA,34.2,69.5,Military,Success,1
1992,CC,-80.54,28.46,Deep Space,Success,2
1992,CC,-80.54,28.46,Orbital,Failure,1
1992,CC,-80.54,28.46,Orbital,Success,14
1992,CCA,-80.54,28.46,Suborbital,Success,50
1992,CEL,-1.25,44.45,Military,Success,1
1992,CEL,-1.25,44.45,Suborbital,Success,1
1992,CHAN,86.6,21.3,Military,Failure,1
1992,CHAN,86.6,21.3,Military,Success,3
1992,CSB,-85.37,29.67,Suborbital,Success,1
1992,CSG,-52.7517,5.2333,Orbital,Success,7
1992,ELAR,-6.7417,37.0958,Suborbital,Success,2
1992,ESR,21.107,67.894,Suborbital,Success,4
1992,ETR,-79,28.5,Military,Success,22
1992,ETR,-79,28.5,Military,Unknown,2
1992,GIK-5,63,46,Military,Failure,1
1992,GIK-5,63,46,Military,Success,1
1992,GIK-5,63,46,Orbital,Failure,1
1992,GIK-5,63,46,Orbital,Success,21
1992,GTsP-4,45.8,48.5,Military,Success,2
1992,GTsP-4,45.8,48.5,Military,Unknown,7
1992,GTsP-4,45.8,48.5,Suborbital,Success,3
1992,JQ,100.31,41.31,Orbital,Success,2
1992,KASC,131.079,31.25,Suborbital,Success,3
1992,KASC,131.079,31.25,Test,Success,1
1992,KAU,-159.777,22.058,Suborbital,Success,2
1992,KMR,167.72,8.9917,Military,Success,1
1992,KMR,167.72,8.9917,Suborbital,Success,12
1992,KSC,-80.6041,28.6083,Orbital,Success,8
1992,NIIP-53,40.5,62.9,Orbital,Success,33
1992,PALB,34.7,31.9,Military,Success,1
1992,PF,-147.467,65.117,Suborbital,Success,9
1992,PM,-119.12,34.12,Suborbital,Success,3
1992,RYO,141.83,39.03,Suborbital,Success,36
1992,SDQ,9.43,39.6,Suborbital,Failure,1
1992,SHAR,80.303,13.621,Military,Failure,1
1992,SHAR,80.303,13.621,Orbital,Success,1
1992,SHAR,80.303,13.621,Suborbital,Success,3
1992,SHAR,80.303,13.621,Suborbital,Unknown,1
1992,SYRIA,38,35,Military,Success,2
1992,TNSC,130.97,30.4,Orbital,Success,1
1992,TNSC,130.97,30.4,Suborbital,Success,1
1992,TONGH,129.6666,40.85,Military,Failure,1
1992,TORT,-66.4395,18.4829,Suborbital,Success,8
1992,TYSC,112.6,37.5,Military,Failure,1
1992,V,-120.62,34.75,Military,Failure,2
1992,V,-120.62,34.75,Military,Success,7
1992,VS,-120.61,34.63,Orbital,Success,4
1992,WAKE,166.618,19.29,Suborbital,Failure,1
1992,WI,-75.48,37.83,Suborbital,Failure,1
1992,WI,-75.48,37.83,Suborbital,Success,28
1992,WS,-106.53,32.4,Military,Failure,1
1992,WS,-106.53,32.4,Military,Success,2
1992,WS,-106.53,32.4,Suborbital,Failure,1
1992,WS,-106.53,32.4,Suborbital,Success,21
1992,XSC,102.0291,28.2472,Orbital,Failure,1
1992,XSC,102.0291,28.2472,Orbital,Success,1
1992,ZINGST,12.7,54.2,Suborbital,Failure,4
1992,ZINGST,12.7,54.2,Suborbital,Success,15
1993,ALCA,-44.3671,-2.317,Suborbital,Success,1
1993,AND,16.0207,69.2943,Suborbital,Success,1
1993,ANHU,126.1,36.41,Suborbital,Success,2
1993,ASC,-14.4142,-7.9762,Suborbital,Success,6
1993,BALKH,72.87,46.38,Military,Success,1
1993,BLA,34.2,69.5,Military,Success,1
1993,CC,-80.54,28.46,Orbital,Success,12
1993,CC,-80.54,28.46,Suborbital,Success,2
1993,CCA,-80.54,28.46,Suborbital,Success,27
1993,CEL,-1.25,44.45,Military,Success,1
1993,CEL,-1.25,44.45,Suborbital,Success,2
1993,CHAN,86.6,21.3,Military,Success,3
1993,CHAN,86.6,21.3,Suborbital,Success,6
1993,CSG,-52.7517,5.2333,Orbital,Success,7
1993,EAFB,-117.8,34.9,Orbital,Success,1
1993,ELAR,-6.7417,37.0958,Suborbital,Success,1
1993,ESR,21.107,67.894,Suborbital,Success,13
1993,ETR,-79,28.5,Military,Success,4
1993,GIK-5,63,46,Military,Success,1
1993,GIK-5,63,46,Orbital,Failure,1
1993,GIK-5,63,46,Orbital,Success,21
1993,GNIIP,41.1,63,Military,Success,2
1993,GNIIP,41.1,63,Orbital,Success,1
1993,GNIIPV,40.5,62.9,Orbital,Success,25
1993,GTsP-4,45.8,48.5,Military,Unknown,5
1993,JQ,100.31,41.31,Military,Success,1
1993,JQ,100.31,41.31,Orbital,Success,1
1993,KASC,131.079,31.25,Orbital,Success,1
1993,KASC,131.079,31.25,Suborbital,Success,3
1993,KAU,-159.777,22.058,Military,Success,2
1993,KMR,167.72,8.9917,Suborbital,Success,4
1993,KSC,-80.6041,28.6083,Orbital,Success,8
1993,NEN,39.2,64.63,Military,Failure,1
1993,PALB,34.7,31.9,Military,Success,5
1993,PF,-147.467,65.117,Suborbital,Failure,1
1993,PF,-147.467,65.117,Suborbital,Success,2
1993,PM,-119.12,34.12,Suborbital,Success,1
1993,RYO,141.83,39.03,Suborbital,Success,35
1993,SHAR,80.303,13.621,Orbital,Failure,1
1993,SHAR,80.303,13.621,Suborbital,Success,6
1993,SHAR,80.303,13.621,Suborbital,Unknown,1
1993,TERLS,76.87,8.53,Suborbital,Success,3
1993,TERLS,76.87,8.53,Suborbital,Unknown,6
1993,TNSC,130.97,30.4,Suborbital,Success,1
1993,TONGH,129.6666,40.85,Military,Success,4
1993,V,-120.62,34.75,Military,Failure,1
1993,V,-120.62,34.75,Military,Success,6
1993,VS,-120.61,34.63,Orbital,Failure,2
