year,launch_site,Longitude,Latitude,agency,launch_code,Category,Result
2007,GIK-5,63,46,KHRU,OS,Orbital,Success
2007,GIK-5,63,46,KHRU,OS,Orbital,Success
2008,GIK-5,63,46,KHRU,OS,Orbital,Success
2008,GIK-5,63,46,ILSK,OS,Orbital,Success
2008,GIK-5,63,46,ILSK,OF40,Orbital,Failure
2008,GIK-5,63,46,KHRU,OS,Orbital,Success
2008,GIK-5,63,46,ILSK,OS,Orbital,Success
2008,GIK-5,63,46,ILSK,OS,Orbital,Success
2008,GIK-5,63,46,KHRU,OS,Orbital,Success
2008,GIK-5,63,46,ILSK,OS,Orbital,Success
2008,GIK-5,63,46,ILSK,OS,Orbital,Success
2008,GIK-5,63,46,KHRU,OS,Orbital,Success
2009,GIK-5,63,46,KHRU,OS,Orbital,Success
2009,GIK-5,63,46,KHRU,OS,Orbital,Success
2009,GIK-5,63,46,ILSK,OS,Orbital,Success
2009,GIK-5,63,46,ILSK,OS,Orbital,Success
2009,GIK-5,63,46,ILSK,OS,Orbital,Success
2009,GIK-5,63,46,ILSK,OS,Orbital,Success
2009,GIK-5,63,46,ILSK,OS,Orbital,Success
2009,GIK-5,63,46,ILSK,OS,Orbital,Success
2009,GIK-5,63,46,KHRU,OS,Orbital,Success
2009,GIK-5,63,46,ILSK,OS,Orbital,Success
2010,GIK-5,63,46,KHRU,OS,Orbital,Success
2010,GIK-5,63,46,ILSK,OS,Orbital,Success
2010,GIK-5,63,46,KHRU,OS,Orbital,Success
2010,GIK-5,63,46,ILSK,OS,Orbital,Success
2010,GIK-5,63,46,ILSK,OS,Orbital,Success
2010,GIK-5,63,46,ILSK,OS,Orbital,Success
2010,GIK-5,63,46,ILSK,OS,Orbital,Success
2010,GIK-5,63,46,KHRU,OS,Orbital,Success
2010,GIK-5,63,46,ILSK,OS,Orbital,Success
2010,GIK-5,63,46,ILSK,OS,Orbital,Success
2010,GIK-5,63,46,KHRU,OF,Orbital,Failure
2010,GIK-5,63,46,ILSK,OS,Orbital,Success
2011,GIK-5,63,46,ILSK,OS,Orbital,Success
2011,GIK-5,63,46,ILSK,OS,Orbital,Success
2011,GIK-5,63,46,KHRU,OF40,Orbital,Failure
2011,GIK-5,63,46,KHRU,OS,Orbital,Success
2011,GIK-5,63,46,ILSK,OS,Orbital,Success
2011,GIK-5,63,46,ILSK,OS,Orbital,Success
2011,GIK-5,63,46,KHRU,OS,Orbital,Success
2011,GIK-5,63,46,ILSK,OS,Orbital,Success
2011,GIK-5,63,46,ILSK,OS,Orbital,Success
2012,GIK-5,63,46,ILSK,OS,Orbital,Success
2012,GIK-5,63,46,ILSK,OS,Orbital,Success
2012,GIK-5,63,46,KHRU,OS,Orbital,Success
2012,GIK-5,63,46,ILSK,OS,Orbital,Success
2012,GIK-5,63,46,ILSK,OS,Orbital,Success
2012,GIK-5,63,46,ILSK,OS,Orbital,Success
2012,GIK-5,63,46,KHRU,OF40,Orbital,Failure
2012,GIK-5,63,46,ILSK,OS,Orbital,Success
2012,GIK-5,63,46,KHRU,OS,Orbital,Success
2012,GIK-5,63,46,ILSK,OS,Orbital,Success
2012,GIK-5,63,46,ILSK,OF50,Orbital,Failure
2013,GIK-5,63,46,ILSK,OS,Orbital,Success
2013,GIK-5,63,46,ILSK,OS,Orbital,Success
2013,GIK-5,63,46,ILSK,OS,Orbital,Success
2013,GIK-5,63,46,ILSK,OS,Orbital,Success
2013,GIK-5,63,46,KHRU,OF,Orbital,Failure
2013,GIK-5,63,46,ILSK,OS,Orbital,Success
2013,GIK-5,63,46,ILSK,OS,Orbital,Success
2013,GIK-5,63,46,KHRU,OS,Orbital,Success
2013,GIK-5,63,46,ILSK,OS,Orbital,Success
2013,GIK-5,63,46,KHRU,OS,Orbital,Success
2014,GIK-5,63,46,ILSK,OS,Orbital,Success
2014,GIK-5,63,46,KHRU,OS,Orbital,Success
2014,GIK-5,63,46,KHRU,OS,Orbital,Success
2014,GIK-5,63,46,KHRU,OF,Orbital,Failure
2014,GIK-5,63,46,KHRU,OS,Orbital,Success
2014,GIK-5,63,46,KHRU,OS,Orbital,Success
2014,GIK-5,63,46,ILSK,OS,Orbital,Success
2014,GIK-5,63,46,ILSK,OS,Orbital,Success
2015,GIK-5,63,46,ILSK,OS,Orbital,Success
2015,GIK-5,63,46,KHRU,OS,Orbital,Success
2015,GIK-5,63,46,ILSK,OF,Orbital,Failure
2015,GIK-5,63,46,ILSK,OS,Orbital,Success
2015,GIK-5,63,46,KHRU,OS,Orbital,Success
2015,GIK-5,63,46,ILSK,OS,Orbital,Success
2015,GIK-5,63,46,KHRU,OS,Orbital,Success
2015,GIK-5,63,46,KHRU,OS,Orbital,Success
2016,GIK-5,63,46,ILSK,OS,Orbital,Success
2016,GIK-5,63,46,KHRU,DS,Deep Space,Success
2016,GIK-5,63,46,ILSK,OS,Orbital,Success
2017,GIK-5,63,46,ILSK,OS,Orbital,Success
2017,GIK-5,63,46,KHRU,OS,Orbital,Success
2017,GIK-5,63,46,ILSK,OS,Orbital,Success
2017,GIK-5,63,46,ILSK,OS,Orbital,Success
2018,GIK-5,63,46,KHRU,OS,Orbital,Success
2018,GIK-5,63,46,KHRU,OS,Orbital,Success
2019,GIK-5,63,46,KHRU,OS,Orbital,Success
2019,GIK-5,63,46,KHRU,OS,Orbital,Success
2019,GIK-5,63,46,KHRU,OS,Orbital,Success
2019,GIK-5,63,46,ILSK,OS,Orbital,Success
2019,GIK-5,63,46,KHRU,OS,Orbital,Success
1973,BALKH,72.87,46.38,PRO,MS,Military,Success
1978,BALKH,72.87,46.38,PRO,MS,Military,Success
1979,BALKH,72.87,46.38,PRO,MS,Military,Success
1980,BALKH,72.87,46.38,PRO,MS,Military,Success
1981,BALKH,72.87,46.38,PRO,MS,Military,Success
1982,BALKH,72.87,46.38,PRO,MS,Military,Success
1982,BALKH,72.87,46.38,PRO,MS,Military,Success
1982,BALKH,72.87,46.38,PRO,MS,Military,Success
1982,BALKH,72.87,46.38,PRO,MS,Military,Success
1982,BALKH,72.87,46.38,PRO,MS,Military,Success
1982,BALKH,72.87,46.38,PRO,MS,Military,Success
1982,BALKH,72.87,46.38,PRO,MS,Military,Success
1984,BALKH,72.87,46.38,PRO,MS,Military,Success
1987,BALKH,72.87,46.38,PRO,MS,Military,Success
1987,BALKH,72.87,46.38,PRO,MS,Military,Success
1987,BALKH,72.87,46.38,PRO,MS,Military,Success
1987,BALKH,72.87,46.38,PRO,MS,Military,Success
1987,BALKH,72.87,46.38,PRO,MS,Military,Success
1988,BALKH,72.87,46.38,PRO,MS,Military,Success
1988,BALKH,72.87,46.38,PRO,MS,Military,Success
1988,BALKH,72.87,46.38,PRO,MS,Military,Success
1989,BALKH,72.87,46.38,PRO,MS,Military,Success
1989,BALKH,72.87,46.38,PRO,MS,Military,Success
1989,BALKH,72.87,46.38,PRO,MS,Military,Success
1989,BALKH,72.87,46.38,PRO,MS,Military,Success
1989,BALKH,72.87,46.38,PRO,MS,Military,Success
1989,BALKH,72.87,46.38,PRO,MS,Military,Success
1989,BALKH,72.87,46.38,PRO,MS,Military,Success
1989,BALKH,72.87,46.38,PRO,MS,Military,Success
1989,BALKH,72.87,46.38,PRO,MS,Military,Success
1999,BALKH,72.87,46.38,PRO,MS,Military,Success
2004,BALKH,72.87,46.38,PRO,MS,Military,Success
2006,BALKH,72.87,46.38,PRO,MS,Military,Success
2007,BALKH,72.87,46.38,PRO,MS,Military,Success
2007,BALKH,72.87,46.38,PRO,MS,Military,Success
2009,BALKH,72.87,46.38,PRO,MS,Military,Success
2010,BALKH,72.87,46.38,PRO,MS,Military,Success
2011,BALKH,72.87,46.38,PRO,MS,Military,Success
2012,BALKH,72.87,46.38,PRO,MS,Military,Success
2013,BALKH,72.87,46.38,PRO,MS,Military,Success
2014,BALKH,72.87,46.38,PRO,MS,Military,Success
2015,BALKH,72.87,46.38,PRO,MS,Military,Success
2016,BALKH,72.87,46.38,PRO,MS,Military,Success
2017,BALKH,72.87,46.38,PRO,MS,Military,Success
2017,BALKH,72.87,46.38,PRO,MS,Military,Success
2018,BALKH,72.87,46.38,PRO,MS,Military,Success
2018,BALKH,72.87,46.38,PRO,MS,Military,Success
2018,BALKH,72.87,46.38,PRO,MS,Military,Success
2018,BALKH,72.87,46.38,PRO,MS,Military,Success
2018,BALKH,72.87,46.38,PRO,MS,Military,Success
2019,BALKH,72.87,46.38,PRO,MS,Military,Success
1993,SHAR,80.303,13.621,ISRO,OF,Orbital,Failure
1994,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
1996,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
1997,SHAR,80.303,13.621,ISRO,OF75,Orbital,Failure
1999,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2001,SHAR,80.303,13.621,ISRO,OS80,Orbital,Success
2001,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2002,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2003,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2003,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2004,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2005,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2006,SHAR,80.303,13.621,ISRO,OF,Orbital,Failure
2007,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2007,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2007,SHAR,80.303,13.621,ISRO,OF75,Orbital,Failure
2008,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2008,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2008,SHAR,80.303,13.621,ISRO,DS,Deep Space,Success
2009,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2009,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2010,SHAR,80.303,13.621,ISRO,OF,Orbital,Failure
2010,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2010,SHAR,80.303,13.621,ISRO,OF,Orbital,Failure
2011,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2011,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2011,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2012,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2012,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2013,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2013,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2013,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2014,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2014,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2014,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2014,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2015,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2015,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2015,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2015,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2015,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2016,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2016,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2016,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2016,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2016,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2016,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2016,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2017,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2017,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2017,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2017,SHAR,80.303,13.621,ISRO,OF20,Orbital,Failure
2018,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2018,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2018,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2018,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2018,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2018,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2019,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2019,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2019,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2019,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
2019,SHAR,80.303,13.621,ISRO,OS,Orbital,Success
1953,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1953,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1953,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1953,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1953,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1953,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1953,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1953,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1953,GTsP-4,45.8,48.5,UZKA,MF,Military,Failure
1953,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1954,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1954,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1954,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1954,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1954,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1954,GTsP-4,45.8,48.5,UZKA,MF,Military,Failure
1954,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1954,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1954,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1954,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1954,GTsP-4,45.8,48.5,NII88/VMF,MS,Military,Success
1954,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MF,Military,Failure
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,GTsP-4,45.8,48.5,UZKA,MS,Military,Success
1955,BELA,38,65.5,UNRV,MS,Military,Success
1955,GTsP-4,45.8,48.5,UNRV,MF,Military,Failure
1956,GTsP-4,45.8,48.5,UNRV,MF,Military,Failure
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MF,Military,Failure
1956,GTsP-4,45.8,48.5,UNRV,MF,Military,Failure
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1956,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MF,Military,Failure
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1957,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MF,Military,Failure
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,OK,58.05,80.45,AN,SS,Suborbital,Success
1958,OK,58.05,80.45,AN,SS,Suborbital,Success
1958,OK,58.05,80.45,AN,SS,Suborbital,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,OK,58.05,80.45,AN,SS,Suborbital,Success
1958,OK,58.05,80.45,AN,SS,Suborbital,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1958,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MF,Military,Failure
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1959,GTsP-4,45.8,48.5,MVS,SS,Suborbital,Success
1959,GTsP-4,45.8,48.5,MVS,SS,Suborbital,Success
1959,GTsP-4,45.8,48.5,MVS,SS,Suborbital,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,OK,58.05,80.45,AN,SS,Suborbital,Success
1959,OK,58.05,80.45,AN,SS,Suborbital,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,OK,58.05,80.45,AN,SS,Suborbital,Success
1959,OK,58.05,80.45,AN,SS,Suborbital,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,MVS,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,MVS,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1959,GTsP-4,45.8,48.5,UNRV,MS,Military,Success
1960,GTsP-4,45.8,48.5,MVS,MS,Military,Success
1960,GTsP-4,45.8,48.5,MVS,MS,Military,Success
1960,GTsP-4,45.8,48.5,MVS,MS,Military,Success
1960,GTsP-4,45.8,48.5,MVS,MS,Military,Success
1960,GTsP-4,45.8,48.5,MVS,MF,Military,Failure
1960,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1960,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1960,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1960,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1961,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1961,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1961,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1961,GTsP-4,45.8,48.5,MVS,MS,Military,Success
1961,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1961,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1961,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1962,GTsP-4,45.8,48.5,AN,MS,Military,Success
1962,GTsP-4,45.8,48.5,AN,MS,Military,Success
1962,GTsP-4,45.8,48.5,AN,MS,Military,Success
1962,GTsP-4,45.8,48.5,AN,MS,Military,Success
1962,GTsP-4,45.8,48.5,AN,MS,Military,Success
1963,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1964,GTsP-4,45.8,48.5,MVS,MF,Military,Failure
1964,GTsP-4,45.8,48.5,MVS,MF,Military,Failure
1964,GTsP-4,45.8,48.5,MVS,MS,Military,Success
1964,GTsP-4,45.8,48.5,MVS,MS,Military,Success
1964,GTsP-4,45.8,48.5,MVS,MF,Military,Failure
1964,GTsP-4,45.8,48.5,MVS,MS,Military,Success
1964,GTsP-4,45.8,48.5,MVS,MS,Military,Success
1964,GTsP-4,45.8,48.5,MVS,MF,Military,Failure
1964,GTsP-4,45.8,48.5,MVS,MS,Military,Success
